ticker,period_end,frequency,total_debt,short_term_debt,long_term_debt,cash_and_equivalents,net_debt,interest_expense
DFIN,2022-06-30,quarterly,295200000.0,19400000.0,234100000.0,17800000.0,277400000.0,2300000.0
DFIN,2022-09-30,quarterly,246900000.0,18400000.0,191700000.0,10800000.0,236100000.0,2500000.0
DFIN,2022-12-31,quarterly,221000000.0,18300000.0,169200000.0,34200000.0,186800000.0,3600000.0
DFIN,2023-03-31,quarterly,284600000.0,18400000.0,234800000.0,28800000.0,255800000.0,4000000.0
DFIN,2023-06-30,quarterly,264500000.0,17600000.0,219800000.0,19400000.0,245100000.0,5000000.0
DFIN,2023-09-30,quarterly,205800000.0,17000000.0,165900000.0,11700000.0,194100000.0,4700000.0
DFIN,2023-12-31,quarterly,153100000.0,16500000.0,124500000.0,23100000.0,130000000.0,4200000.0
DFIN,2024-03-31,quarterly,233500000.0,15500000.0,204500000.0,43700000.0,189800000.0,4300000.0
DFIN,2024-06-30,quarterly,205100000.0,14900000.0,179600000.0,35000000.0,170100000.0,4300000.0
DFIN,2024-09-30,quarterly,142100000.0,11200000.0,124600000.0,33600000.0,108500000.0,3500000.0
DFIN,2024-12-31,quarterly,144400000.0,13100000.0,124700000.0,57300000.0,87100000.0,3000000.0
DFIN,2025-03-31,quarterly,203900000.0,15900000.0,183700000.0,16200000.0,187700000.0,3300000.0
DFIN,2025-06-30,quarterly,203900000.0,16300000.0,184300000.0,33800000.0,170100000.0,4100000.0
DFIN,2025-09-30,quarterly,162700000.0,11200000.0,148900000.0,22700000.0,140000000.0,3200000.0
DFIN,2025-12-31,quarterly,181800000.0,9700000.0,165500000.0,24500000.0,157300000.0,3400000.0
DGII,2018-03-31,quarterly,9001000.0,9001000.0,0.0,57148000.0,-52391000.0,4000.0
DGII,2018-06-30,quarterly,9225000.0,9225000.0,0.0,52457000.0,-47694000.0,5000.0
DGII,2018-09-30,quarterly,11182000.0,11182000.0,0.0,62750000.0,-58014000.0,13000.0
DGII,2018-12-31,quarterly,6672000.0,6672000.0,,76469000.0,-72222000.0,92000.0
DGII,2019-03-31,quarterly,6991000.0,6991000.0,,72090000.0,-69593000.0,2000.0
DGII,2019-06-30,quarterly,5105000.0,5105000.0,,86348000.0,-84094000.0,31000.0
DGII,2019-09-30,quarterly,5025000.0,5025000.0,,92792000.0,-92792000.0,8000.0
DGII,2019-12-31,quarterly,126851000.0,3898000.0,105470000.0,49072000.0,77779000.0,432000.0
DGII,2020-03-31,quarterly,126405000.0,4550000.0,104973000.0,58086000.0,68319000.0,1734000.0
DGII,2020-06-30,quarterly,95788000.0,4512000.0,74477000.0,55085000.0,40703000.0,900000.0
DGII,2020-09-30,quarterly,79672000.0,4499000.0,58980000.0,54129000.0,25543000.0,526000.0
DGII,2020-12-31,quarterly,67602000.0,4748000.0,43483000.0,49263000.0,18339000.0,402000.0
DGII,2021-03-31,quarterly,67097000.0,2714000.0,45541000.0,127189000.0,-60092000.0,246000.0
DGII,2021-06-30,quarterly,67422000.0,2680000.0,45670000.0,146942000.0,-79520000.0,371000.0
DGII,2021-09-30,quarterly,66800000.0,2633000.0,45799000.0,152432000.0,-85632000.0,376000.0
DGII,2021-12-31,quarterly,286488000.0,11148000.0,275340000.0,47188000.0,-36040000.0,4903000.0
DGII,2022-03-31,quarterly,296246000.0,18413000.0,260208000.0,41386000.0,254860000.0,4465000.0
DGII,2022-06-30,quarterly,256225000.0,15523000.0,240702000.0,41515000.0,-25992000.0,5297000.0
DGII,2022-09-30,quarterly,237971000.0,15523000.0,222448000.0,34900000.0,-19377000.0,5036000.0
DGII,2022-12-31,quarterly,234091000.0,15523000.0,218568000.0,30949000.0,-15426000.0,5971000.0
DGII,2023-03-31,quarterly,248450000.0,18869000.0,214062000.0,31660000.0,216790000.0,6393000.0
DGII,2023-06-30,quarterly,228303000.0,18954000.0,194556000.0,29580000.0,198723000.0,6603000.0
DGII,2023-09-30,quarterly,220915000.0,18875000.0,188051000.0,31693000.0,189222000.0,6269000.0
DGII,2023-12-31,quarterly,211233000.0,3216000.0,194684000.0,31548000.0,179685000.0,5661000.0
DGII,2024-03-31,quarterly,187469000.0,3151000.0,171751000.0,23795000.0,163674000.0,3697000.0
DGII,2024-06-30,quarterly,166595000.0,3032000.0,151618000.0,28337000.0,138258000.0,3234000.0
DGII,2024-09-30,quarterly,137386000.0,2973000.0,123185000.0,27510000.0,109876000.0,2823000.0
DGII,2024-12-31,quarterly,108589000.0,2881000.0,94952000.0,25935000.0,82654000.0,2294000.0
DGII,2025-03-31,quarterly,82950000.0,2891000.0,70018000.0,26296000.0,56654000.0,1336000.0
DGII,2025-06-30,quarterly,52336000.0,2928000.0,40085000.0,20104000.0,32232000.0,932000.0
DGII,2025-09-30,quarterly,179855000.0,3361000.0,159152000.0,21902000.0,157953000.0,1757000.0
DGII,2025-12-31,quarterly,154282000.0,2935000.0,134951000.0,30932000.0,123350000.0,2303000.0
DIOD,2018-03-31,quarterly,226266000.0,26342000.0,199924000.0,186262000.0,43855000.0,2757000.0
DIOD,2018-06-30,quarterly,190106000.0,27985000.0,162121000.0,159628000.0,37703000.0,2544000.0
DIOD,2018-09-30,quarterly,178555000.0,38568000.0,139987000.0,157554000.0,28281000.0,2318000.0
DIOD,2018-12-31,quarterly,224010000.0,37867000.0,186143000.0,248552000.0,-17043000.0,2282000.0
DIOD,2019-03-31,quarterly,228111000.0,40733000.0,187378000.0,307918000.0,-73056000.0,2145000.0
DIOD,2019-06-30,quarterly,187361000.0,45442000.0,141919000.0,241956000.0,-47991000.0,2011000.0
DIOD,2019-09-30,quarterly,136557000.0,48618000.0,87939000.0,226277000.0,-81792000.0,2007000.0
DIOD,2019-12-31,quarterly,151988000.0,59904000.0,64401000.0,263215000.0,-106402000.0,1730000.0
DIOD,2020-03-31,quarterly,94084000.0,48073000.0,46011000.0,272375000.0,-175432000.0,1245000.0
DIOD,2020-06-30,quarterly,358991000.0,76720000.0,282271000.0,506858000.0,-144215000.0,2653000.0
DIOD,2020-09-30,quarterly,416490000.0,85724000.0,330766000.0,590657000.0,-171153000.0,3745000.0
DIOD,2020-12-31,quarterly,488479000.0,173235000.0,288179000.0,274207000.0,220414000.0,4019000.0
DIOD,2021-03-31,quarterly,412984000.0,85977000.0,327007000.0,284619000.0,136731000.0,2864000.0
DIOD,2021-06-30,quarterly,301297000.0,78585000.0,222712000.0,300036000.0,8647000.0,2017000.0
DIOD,2021-09-30,quarterly,252094000.0,34094000.0,218000000.0,287907000.0,-28449000.0,1417000.0
DIOD,2021-12-31,quarterly,334551000.0,46663000.0,265574000.0,370141000.0,-29048000.0,1193000.0
DIOD,2022-03-31,quarterly,231671000.0,39133000.0,192538000.0,312536000.0,-71624000.0,1114000.0
DIOD,2022-06-30,quarterly,265155000.0,35243000.0,229912000.0,308701000.0,-34713000.0,1590000.0
DIOD,2022-09-30,quarterly,295691000.0,44517000.0,251174000.0,385905000.0,-83305000.0,2724000.0
DIOD,2022-12-31,quarterly,213674000.0,45393000.0,147470000.0,343791000.0,-123058000.0,2892000.0
DIOD,2023-03-31,quarterly,125460000.0,35824000.0,89636000.0,331914000.0,-197686000.0,2132000.0
DIOD,2023-06-30,quarterly,89453000.0,34878000.0,54575000.0,330658000.0,-232163000.0,2189000.0
DIOD,2023-09-30,quarterly,53198000.0,30553000.0,22645000.0,304917000.0,-241847000.0,898000.0
DIOD,2023-12-31,quarterly,98358000.0,53996000.0,16979000.0,325631000.0,-217099000.0,481000.0
DIOD,2024-03-31,quarterly,106142000.0,60019000.0,19639000.0,280342000.0,-164418000.0,532000.0
DIOD,2024-06-30,quarterly,80058000.0,37105000.0,18988000.0,276845000.0,-187599000.0,852000.0
DIOD,2024-09-30,quarterly,57867000.0,37150000.0,20717000.0,319327000.0,-253997000.0,456000.0
DIOD,2024-12-31,quarterly,91702000.0,43428000.0,19563000.0,316135000.0,-216969000.0,494000.0
DIOD,2025-03-31,quarterly,51564000.0,32417000.0,19147000.0,343927000.0,-284190000.0,467000.0
DIOD,2025-06-30,quarterly,53978000.0,29113000.0,24865000.0,327334000.0,-263071000.0,506000.0
DIOD,2025-09-30,quarterly,58022000.0,37925000.0,20097000.0,386394000.0,-318565000.0,503000.0
DIOD,2025-12-31,quarterly,95609000.0,42415000.0,24224000.0,377029000.0,-271603000.0,1300000.0
DLX,2018-03-31,quarterly,742502000.0,800000.0,741702000.0,67700000.0,674800000.0,5600000.0
DLX,2018-06-30,quarterly,766839000.0,800000.0,765000000.0,68600000.0,698200000.0,6100000.0
DLX,2018-09-30,quarterly,890900000.0,785000.0,889000000.0,57900000.0,833000000.0,7200000.0
DLX,2018-12-31,quarterly,911900000.0,791000.0,910000000.0,59700000.0,852200000.0,8200000.0
DLX,2019-03-31,quarterly,982100000.0,13008000.0,946000000.0,61500000.0,920600000.0,9300000.0
DLX,2019-06-30,quarterly,984500000.0,12300000.0,951000000.0,66700000.0,917800000.0,9200000.0
DLX,2019-09-30,quarterly,969274000.0,12840000.0,924000000.0,73472000.0,895802000.0,8710000.0
DLX,2019-12-31,quarterly,929983000.0,12898000.0,883500000.0,73620000.0,856363000.0,7400000.0
DLX,2020-03-31,quarterly,1185610000.0,12924000.0,1140000000.0,310146000.0,875464000.0,7000000.0
DLX,2020-06-30,quarterly,1188485000.0,14320000.0,1140000000.0,371951000.0,816534000.0,6171000.0
DLX,2020-09-30,quarterly,1083678000.0,12769000.0,1040000000.0,310430000.0,773248000.0,5100000.0
DLX,2020-12-31,quarterly,879933000.0,11589000.0,840000000.0,123122000.0,756811000.0,4900000.0
DLX,2021-03-31,quarterly,885202000.0,10914000.0,840000000.0,125440000.0,759762000.0,4524000.0
DLX,2021-06-30,quarterly,1899189000.0,69989000.0,1776300000.0,163338000.0,1735851000.0,9500000.0
DLX,2021-09-30,quarterly,1838878000.0,70051000.0,1719000000.0,121064000.0,1717814000.0,21494000.0
DLX,2021-12-31,quarterly,1754245000.0,72049000.0,1625800000.0,41231000.0,1713014000.0,20000000.0
DLX,2022-03-31,quarterly,1760079000.0,71470000.0,1635191000.0,44059000.0,1716020000.0,20324000.0
DLX,2022-06-30,quarterly,1742717000.0,70535000.0,1618357000.0,43262000.0,1699455000.0,21400000.0
DLX,2022-09-30,quarterly,1735992000.0,77178000.0,1606458000.0,45535000.0,1690457000.0,23799000.0
DLX,2022-12-31,quarterly,1705981000.0,84528000.0,1572500000.0,40435000.0,1665546000.0,28983000.0
DLX,2023-03-31,quarterly,1759112000.0,93104000.0,1607855000.0,24622000.0,1734490000.0,30016000.0
DLX,2023-06-30,quarterly,1735444000.0,99823000.0,1581151000.0,39052000.0,1696392000.0,31932000.0
DLX,2023-09-30,quarterly,1705597000.0,99988000.0,1546300000.0,42189000.0,1663408000.0,32034000.0
DLX,2023-12-31,quarterly,1665253000.0,99715000.0,1506698000.0,71962000.0,1593291000.0,31700000.0
DLX,2024-03-31,quarterly,1628870000.0,34938000.0,1538543000.0,23544000.0,1605326000.0,30809000.0
DLX,2024-06-30,quarterly,1623393000.0,56493000.0,1514852000.0,23077000.0,1600316000.0,30197000.0
DLX,2024-09-30,quarterly,1595842000.0,84588000.0,1459613000.0,41307000.0,1554535000.0,29905000.0
DLX,2024-12-31,quarterly,1564539000.0,49536000.0,1466021000.0,34399000.0,1530140000.0,32371000.0
DLX,2025-03-31,quarterly,1551493000.0,49220000.0,1455382000.0,30316000.0,1521177000.0,31300000.0
DLX,2025-06-30,quarterly,1526287000.0,49216000.0,1433459000.0,26000000.0,1500287000.0,30900000.0
DLX,2025-09-30,quarterly,1502024000.0,49221000.0,1412570000.0,25803000.0,1476221000.0,30529000.0
DLX,2025-12-31,quarterly,1548599999.0,30100000.0,1413100000.0,310500000.0,1238099999.0,29300000.0
DNOW,2018-03-31,quarterly,252000000.0,77000000.0,175000000.0,80000000.0,95000000.0,2000000.0
DNOW,2018-06-30,quarterly,269000000.0,74000000.0,195000000.0,91000000.0,104000000.0,2000000.0
DNOW,2018-09-30,quarterly,254000000.0,84000000.0,170000000.0,91000000.0,79000000.0,2000000.0
DNOW,2018-12-31,quarterly,213000000.0,81000000.0,132000000.0,116000000.0,16000000.0,2000000.0
DNOW,2019-03-31,quarterly,194000000.0,25000000.0,124000000.0,87000000.0,107000000.0,2000000.0
DNOW,2019-06-30,quarterly,137000000.0,27000000.0,62000000.0,80000000.0,57000000.0,1000000.0
DNOW,2019-09-30,quarterly,74000000.0,28000000.0,,113000000.0,-39000000.0,1000000.0
DNOW,2019-12-31,quarterly,72000000.0,28000000.0,,183000000.0,-111000000.0,
DNOW,2020-03-31,quarterly,50000000.0,19000000.0,,202000000.0,-152000000.0,
DNOW,2020-06-30,quarterly,47000000.0,17000000.0,,269000000.0,-222000000.0,
DNOW,2020-09-30,quarterly,46000000.0,17000000.0,,325000000.0,-279000000.0,
DNOW,2020-12-31,quarterly,47000000.0,22000000.0,,387000000.0,-340000000.0,
DNOW,2021-03-31,quarterly,39000000.0,17000000.0,,374000000.0,-335000000.0,
DNOW,2021-06-30,quarterly,35000000.0,16000000.0,,293000000.0,-258000000.0,
DNOW,2021-09-30,quarterly,32000000.0,15000000.0,,312000000.0,-280000000.0,
DNOW,2021-12-31,quarterly,32000000.0,15000000.0,,313000000.0,-281000000.0,
DNOW,2022-03-31,quarterly,30000000.0,15000000.0,,293000000.0,-263000000.0,10000000.0
DNOW,2022-06-30,quarterly,26000000.0,14000000.0,,232000000.0,-206000000.0,21000000.0
DNOW,2022-09-30,quarterly,23000000.0,12000000.0,,267000000.0,-244000000.0,
DNOW,2022-12-31,quarterly,38000000.0,13000000.0,,212000000.0,-174000000.0,4000000.0
DNOW,2023-03-31,quarterly,37000000.0,12000000.0,,168000000.0,-131000000.0,1000000.0
DNOW,2023-06-30,quarterly,38000000.0,12000000.0,,203000000.0,-165000000.0,
DNOW,2023-09-30,quarterly,39000000.0,11000000.0,,194000000.0,-155000000.0,
DNOW,2023-12-31,quarterly,41000000.0,11000000.0,,299000000.0,-258000000.0,1000000.0
DNOW,2024-03-31,quarterly,45000000.0,12000000.0,,188000000.0,-143000000.0,
DNOW,2024-06-30,quarterly,44000000.0,12000000.0,,197000000.0,-153000000.0,
DNOW,2024-09-30,quarterly,44000000.0,13000000.0,,261000000.0,-217000000.0,
DNOW,2024-12-31,quarterly,42000000.0,13000000.0,,256000000.0,-214000000.0,
DNOW,2025-03-31,quarterly,41000000.0,13000000.0,,219000000.0,-178000000.0,
DNOW,2025-06-30,quarterly,41000000.0,13000000.0,,232000000.0,-191000000.0,
DNOW,2025-09-30,quarterly,38000000.0,13000000.0,,266000000.0,-228000000.0,
DNOW,2025-12-31,quarterly,669000000.0,,411000000.0,164000000.0,505000000.0,
DORM,2018-03-31,quarterly,0.0,,0.0,75344000.0,-75344000.0,0.0
DORM,2018-06-30,quarterly,0.0,,0.0,74810000.0,-74810000.0,0.0
DORM,2018-09-30,quarterly,0.0,,0.0,53113000.0,-53113000.0,0.0
DORM,2018-12-31,quarterly,,,,43458000.0,-43458000.0,0.0
DORM,2019-03-31,quarterly,32856000.0,4261000.0,32856000.0,40794000.0,-7938000.0,
DORM,2019-06-30,quarterly,32813000.0,,,38424000.0,-5611000.0,
DORM,2019-09-30,quarterly,31413000.0,,,54170000.0,-22757000.0,
DORM,2019-12-31,quarterly,35078000.0,5348000.0,,68353000.0,-33275000.0,
DORM,2020-03-31,quarterly,128714000.0,99000000.0,,161778000.0,-33064000.0,
DORM,2020-06-30,quarterly,133175000.0,99000000.0,,359558000.0,-226383000.0,
DORM,2020-09-30,quarterly,34433000.0,,,170502000.0,-136069000.0,63000.0
DORM,2020-12-31,quarterly,37083000.0,,,155576000.0,-118493000.0,
DORM,2021-03-31,quarterly,37226000.0,,,166603000.0,-129377000.0,121000.0
DORM,2021-06-30,quarterly,35950000.0,,,155539000.0,-119589000.0,63000.0
DORM,2021-09-30,quarterly,301890000.0,249360000.0,,57263000.0,244627000.0,733000.0
DORM,2021-12-31,quarterly,301868000.0,249425000.0,,58782000.0,243086000.0,1244000.0
DORM,2022-03-31,quarterly,320562000.0,231681000.0,,53427000.0,267135000.0,1231000.0
DORM,2022-06-30,quarterly,318819000.0,232908000.0,,51966000.0,266853000.0,1565000.0
DORM,2022-09-30,quarterly,315343000.0,232134000.0,,35435000.0,279908000.0,2344000.0
DORM,2022-12-31,quarterly,848460000.0,267775000.0,482464000.0,46034000.0,802426000.0,10442000.0
DORM,2023-03-31,quarterly,803970000.0,227960000.0,479439000.0,33307000.0,770663000.0,11953000.0
DORM,2023-06-30,quarterly,748094000.0,179060000.0,476414000.0,35666000.0,712428000.0,12565000.0
DORM,2023-09-30,quarterly,700749000.0,132160000.0,473389000.0,31953000.0,668796000.0,12215000.0
DORM,2023-12-31,quarterly,683803000.0,125302000.0,467239000.0,36814000.0,646989000.0,11328000.0
DORM,2024-03-31,quarterly,654103000.0,93660000.0,467338000.0,34433000.0,619670000.0,10605000.0
DORM,2024-06-30,quarterly,635879000.0,85085000.0,461188000.0,47467000.0,588412000.0,10202000.0
DORM,2024-09-30,quarterly,568082000.0,18750000.0,455038000.0,45127000.0,522955000.0,9762000.0
DORM,2024-12-31,quarterly,586740000.0,42085000.0,439513000.0,57137000.0,529603000.0,9158000.0
DORM,2025-03-31,quarterly,562939000.0,21875000.0,439613000.0,60612000.0,502327000.0,7358000.0
DORM,2025-06-30,quarterly,559308000.0,31250000.0,430338000.0,56845000.0,502463000.0,7182000.0
DORM,2025-09-30,quarterly,554756000.0,34375000.0,421063000.0,55505000.0,499251000.0,7207000.0
DORM,2025-12-31,quarterly,633049000.0,37500000.0,402413000.0,49436000.0,583613000.0,6828000.0
DRH,2018-03-31,quarterly,1235870000.0,298268000.0,937602000.0,69092000.0,868510000.0,9877000.0
DRH,2018-06-30,quarterly,1232905000.0,298383000.0,934522000.0,134552000.0,799970000.0,10274000.0
DRH,2018-09-30,quarterly,1230135000.0,298498000.0,931637000.0,169654000.0,761983000.0,10233000.0
DRH,2018-12-31,quarterly,1326185000.0,348219000.0,977966000.0,43863000.0,934103000.0,10586000.0
DRH,2019-03-31,quarterly,1136708000.0,60000000.0,1034907000.0,36523000.0,1100185000.0,11662000.0
DRH,2019-06-30,quarterly,1181759000.0,105000000.0,1076759000.0,41904000.0,1137179000.0,12418000.0
DRH,2019-09-30,quarterly,1196625000.0,75818000.0,1093655000.0,26723000.0,1169902000.0,14184000.0
DRH,2019-12-31,quarterly,1268724000.0,75000000.0,1090099000.0,122524000.0,1146200000.0,8320000.0
DRH,2020-03-31,quarterly,1811908000.0,400000000.0,1411908000.0,387825000.0,1127006000.0,21617000.0
DRH,2020-06-30,quarterly,1301271000.0,148985000.0,1152286000.0,87837000.0,1168037000.0,11629000.0
DRH,2020-09-30,quarterly,1304403000.0,99985000.0,1100143000.0,110555000.0,1193848000.0,10818000.0
DRH,2020-12-31,quarterly,1153672000.0,55000000.0,1048699000.0,111796000.0,1041876000.0,10330000.0
DRH,2021-03-31,quarterly,1295253000.0,100000000.0,1089670000.0,99827000.0,1195426000.0,8484000.0
DRH,2021-06-30,quarterly,1092727000.0,1756000.0,986247000.0,192942000.0,899785000.0,10800000.0
DRH,2021-09-30,quarterly,1090727000.0,887000.0,982788000.0,66499000.0,1024228000.0,10063000.0
DRH,2021-12-31,quarterly,1175828000.0,90000000.0,1067223000.0,38620000.0,1137208000.0,7797000.0
DRH,2022-03-31,quarterly,1373577000.0,200000000.0,1173577000.0,41581000.0,1241145000.0,11186000.0
DRH,2022-06-30,quarterly,1370014000.0,200000000.0,1170014000.0,71713000.0,1208009000.0,10281000.0
DRH,2022-09-30,quarterly,1476727000.0,999000.0,1366440000.0,313871000.0,1162856000.0,12352000.0
DRH,2022-12-31,quarterly,1296668000.0,110875000.0,1185793000.0,67564000.0,1229104000.0,15777000.0
DRH,2023-03-31,quarterly,1295015000.0,2975000.0,1183578000.0,76503000.0,1218512000.0,17172000.0
DRH,2023-06-30,quarterly,1292661000.0,0.0,1181428000.0,98556000.0,1194105000.0,15567000.0
DRH,2023-09-30,quarterly,1291083000.0,75790000.0,1179251000.0,102737000.0,1188346000.0,15973000.0
DRH,2023-12-31,quarterly,1289871000.0,82381000.0,1177005000.0,121595000.0,-121595000.0,16360000.0
DRH,2024-03-31,quarterly,1287934000.0,8241000.0,1174733000.0,165244000.0,1122690000.0,16759000.0
DRH,2024-06-30,quarterly,1286258000.0,446172000.0,1172479000.0,125219000.0,1161039000.0,15689000.0
DRH,2024-09-30,quarterly,1211602000.0,127292000.0,1097215000.0,75287000.0,1136315000.0,16986000.0
DRH,2024-12-31,quarterly,1180529000.0,295808000.0,1095294000.0,81381000.0,1099148000.0,16082000.0
DRH,2025-03-31,quarterly,1178615000.0,293694000.0,1092941000.0,100621000.0,1077994000.0,15158000.0
DRH,2025-06-30,quarterly,1106443000.0,,1020320000.0,52402000.0,1054041000.0,14868000.0
DRH,2025-09-30,quarterly,1185341000.0,,1098756000.0,145336000.0,1040005000.0,17111000.0
DRH,2025-12-31,quarterly,1185903000.0,,1098850000.0,68084000.0,1117819000.0,15661000.0
DV,2019-09-30,quarterly,,,,,,
DV,2019-12-31,quarterly,78084000.0,1836000.0,,10920000.0,67164000.0,1334000.0
DV,2020-03-31,quarterly,,,,10920000.0,10920000.0,1164000.0
DV,2020-06-30,quarterly,,,,,,936000.0
DV,2020-09-30,quarterly,77511000.0,1796000.0,72364000.0,17289000.0,60222000.0,858000.0
DV,2020-12-31,quarterly,26962000.0,1515000.0,22000000.0,33354000.0,-6392000.0,1973000.0
DV,2021-03-31,quarterly,28252000.0,2140000.0,22000000.0,49815000.0,-21563000.0,390000.0
DV,2021-06-30,quarterly,5639000.0,2021000.0,0.0,330355000.0,-324716000.0,297000.0
DV,2021-09-30,quarterly,5246000.0,2140000.0,0.0,319825000.0,-314579000.0,249000.0
DV,2021-12-31,quarterly,4549000.0,1970000.0,0.0,221591000.0,-217042000.0,236000.0
DV,2022-03-31,quarterly,83313000.0,6936000.0,,211600000.0,-128287000.0,232000.0
DV,2022-06-30,quarterly,84770000.0,7311000.0,,223738000.0,-138968000.0,223000.0
DV,2022-09-30,quarterly,84435000.0,7704000.0,,242687000.0,-158252000.0,226000.0
DV,2022-12-31,quarterly,83752000.0,8887000.0,,267813000.0,-184061000.0,224000.0
DV,2023-03-31,quarterly,84182000.0,9467000.0,,285738000.0,-201556000.0,256000.0
DV,2023-06-30,quarterly,89297000.0,11990000.0,,295437000.0,-206140000.0,247000.0
DV,2023-09-30,quarterly,88389000.0,12181000.0,,259212000.0,-170823000.0,288000.0
DV,2023-12-31,quarterly,86391000.0,11963000.0,,310131000.0,-223740000.0,275000.0
DV,2024-03-31,quarterly,89952000.0,12484000.0,,334329000.0,-212065000.0,232000.0
DV,2024-06-30,quarterly,90615000.0,12506000.0,,338820000.0,-165451000.0,233000.0
DV,2024-09-30,quarterly,94191000.0,13289000.0,,362596000.0,-217719000.0,353000.0
DV,2024-12-31,quarterly,91669000.0,13560000.0,,310625000.0,-201151000.0,300000.0
DV,2025-03-31,quarterly,105344000.0,19140000.0,,174294000.0,-51016000.0,420000.0
DV,2025-06-30,quarterly,103627000.0,18121000.0,,216786000.0,-108157000.0,443000.0
DV,2025-09-30,quarterly,103114000.0,17231000.0,,200729000.0,-97615000.0,467000.0
DV,2025-12-31,quarterly,99551000.0,16039000.0,,259038000.0,-159487000.0,403000.0
DXC,2018-03-31,quarterly,8224000000.0,1918000000.0,6306000000.0,2593000000.0,5417000000.0,104000000.0
DXC,2018-06-30,quarterly,7054000000.0,2868000000.0,4747000000.0,2579000000.0,4475000000.0,85000000.0
DXC,2018-09-30,quarterly,7027000000.0,2194000000.0,4759000000.0,2780000000.0,4247000000.0,83000000.0
DXC,2018-12-31,quarterly,7560000000.0,2120000000.0,5338000000.0,2475000000.0,5085000000.0,81000000.0
DXC,2019-03-31,quarterly,7412000000.0,2424000000.0,4825000000.0,2899000000.0,4513000000.0,85000000.0
DXC,2019-06-30,quarterly,11119000000.0,2097000000.0,7155000000.0,1868000000.0,9251000000.0,91000000.0
DXC,2019-09-30,quarterly,10797000000.0,1960000000.0,7010000000.0,2880000000.0,7917000000.0,104000000.0
DXC,2019-12-31,quarterly,10491000000.0,2079000000.0,6676000000.0,2560000000.0,7931000000.0,93000000.0
DXC,2020-03-31,quarterly,11493000000.0,1758000000.0,8070000000.0,3679000000.0,7814000000.0,95000000.0
DXC,2020-06-30,quarterly,13712000000.0,2170000000.0,9751000000.0,5509000000.0,8203000000.0,106000000.0
DXC,2020-09-30,quarterly,11321000000.0,2083000000.0,8046000000.0,3079000000.0,8242000000.0,96000000.0
DXC,2020-12-31,quarterly,7802000000.0,1245000000.0,5444000000.0,3919000000.0,3883000000.0,82000000.0
DXC,2021-03-31,quarterly,6968000000.0,1585000000.0,4345000000.0,2968000000.0,4000000000.0,77000000.0
DXC,2021-06-30,quarterly,6317000000.0,1230000000.0,3668000000.0,2460000000.0,3857000000.0,62000000.0
DXC,2021-09-30,quarterly,6362000000.0,1137000000.0,4363000000.0,2699000000.0,3663000000.0,61000000.0
DXC,2021-12-31,quarterly,6133000000.0,1092000000.0,4236000000.0,2919000000.0,3214000000.0,38000000.0
DXC,2022-03-31,quarterly,6168000000.0,1288000000.0,3711000000.0,2672000000.0,3496000000.0,43000000.0
DXC,2022-06-30,quarterly,5866000000.0,1250000000.0,3874000000.0,2209000000.0,3657000000.0,37000000.0
DXC,2022-09-30,quarterly,5514000000.0,1152000000.0,3401000000.0,2260000000.0,3254000000.0,44000000.0
DXC,2022-12-31,quarterly,5734000000.0,1193000000.0,3850000000.0,2091000000.0,3643000000.0,56000000.0
DXC,2023-03-31,quarterly,5365000000.0,817000000.0,3900000000.0,1858000000.0,3507000000.0,63000000.0
DXC,2023-06-30,quarterly,4842000000.0,639000000.0,3891000000.0,1317000000.0,3525000000.0,66000000.0
DXC,2023-09-30,quarterly,4721000000.0,476000000.0,3791000000.0,1245000000.0,3476000000.0,78000000.0
DXC,2023-12-31,quarterly,5378000000.0,956000000.0,3880000000.0,1691000000.0,3687000000.0,78000000.0
DXC,2024-03-31,quarterly,4868000000.0,553000000.0,3576000000.0,1224000000.0,3644000000.0,76000000.0
DXC,2024-06-30,quarterly,4842000000.0,639000000.0,3548000000.0,1317000000.0,3525000000.0,72000000.0
DXC,2024-09-30,quarterly,4721000000.0,476000000.0,3618000000.0,1245000000.0,3476000000.0,69000000.0
DXC,2024-12-31,quarterly,4501000000.0,428000000.0,3637000000.0,1723000000.0,2778000000.0,66000000.0
DXC,2025-03-31,quarterly,4991000000.0,1107000000.0,2841000000.0,1796000000.0,3195000000.0,58000000.0
DXC,2025-06-30,quarterly,4799000000.0,1181000000.0,2963000000.0,1792000000.0,3007000000.0,54000000.0
DXC,2025-09-30,quarterly,4694000000.0,1849000000.0,2255000000.0,1888000000.0,2806000000.0,53000000.0
DXC,2025-12-31,quarterly,4789000000.0,765000000.0,2994000000.0,1731000000.0,3058000000.0,54000000.0
DXPE,2018-03-31,quarterly,241604000.0,3387000.0,238217000.0,12646000.0,228958000.0,5041000.0
DXPE,2018-06-30,quarterly,241269000.0,3394000.0,237875000.0,2489000.0,238780000.0,6137000.0
DXPE,2018-09-30,quarterly,240828000.0,3394000.0,237434000.0,15994000.0,224834000.0,4781000.0
DXPE,2018-12-31,quarterly,240386000.0,3407000.0,236979000.0,40304000.0,200082000.0,4978000.0
DXPE,2019-03-31,quarterly,381311000.0,38734000.0,236591000.0,30606000.0,350705000.0,5040000.0
DXPE,2019-06-30,quarterly,377772000.0,39194000.0,236202000.0,25429000.0,352343000.0,4885000.0
DXPE,2019-09-30,quarterly,372702000.0,37922000.0,235576000.0,28436000.0,344266000.0,4986000.0
