ticker,period_end,fiscal_year,frequency,total_debt,short_term_debt,long_term_debt,capital_lease_obligations,cash_and_equivalents,net_debt,total_assets,total_liab,total_equity,current_assets,current_liab,working_capital,revenue,ebit,ebitda,operating_income,net_income,dep_amort,interest_expense,cfo,capex,fcf,dividends_paid,net_borrowings,stock_buybacks,avg_debt,interest_coverage_ebit,interest_coverage_ebitda,net_debt_to_ebitda,debt_to_equity,debt_to_assets,cash_to_st_debt,fcf_to_debt,fcf_minus_interest,implied_cost_of_debt
DLX,2024-12-31,2024,annual,1564539000.0,49536000.0,1466021000.0,61388000.0,34399000.0,1530140000.0,2831036000.0,2210118000.0,620752000.0,611639000.0,625516000.0,-13877000.0,2121761000.0,199778000.0,365322000.0,192176000.0,52802000.0,165544000.0,123281000.0,194281000.0,-94389000.0,99892000.0,54155000.0,-82270000.0,,1614896000.0,1.6205092431112662,2.963327682286808,4.188469350326561,2.5203930071912777,0.5526383274532716,0.6944242571059431,0.06384756148616302,-23389000.0,0.07633990052610198
DLX,2025-12-31,2025,annual,1548599999.0,30100000.0,1392200000.0,51200000.0,310500000.0,1238099999.0,2863600000.0,2182900000.0,683800000.0,665800000.0,643200000.0,22600000.0,2133199999.0,245200000.0,379000000.0,261500000.0,85200000.0,133800000.0,122000000.0,270600000.0,-95300000.0,175300000.0,55200000.0,-77500000.0,,1556569499.5,2.0098360655737704,3.1065573770491803,3.2667546147757256,2.2646972784439896,0.5407878191786563,10.315614617940199,0.1131990185413916,53300000.0,0.0783774833306118
DNOW,2018-12-31,2018,annual,146000000.0,14000000.0,132000000.0,,116000000.0,16000000.0,1795000000.0,581000000.0,1214000000.0,1219000000.0,441000000.0,778000000.0,3127000000.0,73000000.0,114000000.0,73000000.0,52000000.0,41000000.0,0.0,73000000.0,-11000000.0,62000000.0,,-30000000.0,,,,,0.14035087719298245,0.12026359143327842,0.08133704735376045,8.285714285714286,0.4246575342465753,62000000.0,
DNOW,2019-12-31,2019,annual,72000000.0,28000000.0,,55000000.0,183000000.0,-111000000.0,1591000000.0,447000000.0,1144000000.0,1067000000.0,396000000.0,671000000.0,2951000000.0,45000000.0,86000000.0,-83000000.0,-97000000.0,41000000.0,,224000000.0,-12000000.0,212000000.0,,-132000000.0,,109000000.0,,,-1.2906976744186047,0.06293706293706294,0.04525455688246386,6.535714285714286,2.9444444444444446,,
DNOW,2020-12-31,2020,annual,47000000.0,22000000.0,,25000000.0,387000000.0,-340000000.0,1008000000.0,309000000.0,699000000.0,861000000.0,272000000.0,589000000.0,1619000000.0,-99000000.0,-71000000.0,-420000000.0,-427000000.0,28000000.0,,189000000.0,-8000000.0,181000000.0,,-8000000.0,,59500000.0,,,,0.06723891273247497,0.04662698412698413,17.59090909090909,3.851063829787234,,
DNOW,2021-12-31,2021,annual,32000000.0,15000000.0,,32000000.0,313000000.0,-281000000.0,1104000000.0,392000000.0,711000000.0,883000000.0,369000000.0,514000000.0,1632000000.0,16000000.0,39000000.0,9000000.0,5000000.0,23000000.0,12000000.0,30000000.0,-5000000.0,25000000.0,,-6000000.0,0.0,39500000.0,1.3333333333333333,3.25,-7.205128205128205,0.0450070323488045,0.028985507246376812,20.866666666666667,0.78125,13000000.0,0.3037974683544304
DNOW,2022-12-31,2022,annual,38000000.0,13000000.0,,38000000.0,212000000.0,-174000000.0,1320000000.0,476000000.0,842000000.0,1017000000.0,439000000.0,578000000.0,2136000000.0,141000000.0,160000000.0,131000000.0,128000000.0,19000000.0,7000000.0,-18000000.0,-9000000.0,-9000000.0,,-3000000.0,-7000000.0,35000000.0,20.142857142857142,22.857142857142858,-1.0875,0.04513064133016627,0.02878787878787879,16.307692307692307,-0.23684210526315788,-16000000.0,0.2
DNOW,2023-12-31,2023,annual,41000000.0,11000000.0,,41000000.0,299000000.0,-258000000.0,1529000000.0,466000000.0,1060000000.0,1068000000.0,418000000.0,650000000.0,2321000000.0,140000000.0,166000000.0,140000000.0,247000000.0,26000000.0,,188000000.0,-17000000.0,171000000.0,,-5000000.0,-50000000.0,39500000.0,,,-1.5542168674698795,0.038679245283018866,0.026814911706998037,27.181818181818183,4.170731707317073,,
DNOW,2024-12-31,2024,annual,42000000.0,13000000.0,,42000000.0,256000000.0,-214000000.0,1621000000.0,493000000.0,1124000000.0,1028000000.0,442000000.0,586000000.0,2373000000.0,119000000.0,153000000.0,113000000.0,81000000.0,34000000.0,,298000000.0,-9000000.0,289000000.0,,-10000000.0,-23000000.0,41500000.0,,,-1.3986928104575163,0.037366548042704624,0.025909932140653916,19.692307692307693,6.880952380952381,,
DNOW,2025-12-31,2025,annual,669000000.0,,411000000.0,174000000.0,164000000.0,505000000.0,3924000000.0,1686000000.0,2238000000.0,2278000000.0,974000000.0,1304000000.0,2820000000.0,-100000000.0,-48000000.0,-81000000.0,-89000000.0,52000000.0,,155000000.0,-21000000.0,134000000.0,,411000000.0,-37000000.0,355500000.0,,,,0.29892761394101874,0.1704892966360856,,0.20029895366218237,,
DORM,2018-12-31,2018,annual,,,,,43458000.0,-43458000.0,889356000.0,161733000.0,727623000.0,631439000.0,143389000.0,488138000.0,973705000.0,171143000.0,199534000.0,171143000.0,133602000.0,28391000.0,0.0,78112000.0,-26106000.0,52006000.0,,239360000.0,-45352000.0,,,,-0.21779746810067457,,,,,52006000.0,
DORM,2019-12-31,2019,annual,35078000.0,5348000.0,,29730000.0,68353000.0,-33275000.0,1041071999.0,267488000.0,773584000.0,754590000.0,220502000.0,534088000.0,991329000.0,106038000.0,131953000.0,105828000.0,83762000.0,25915000.0,25894000.0,95306000.0,-29560000.0,65746000.0,,239360000.0,-41339000.0,,4.095079941299143,5.095890939986097,-0.2521731222480732,0.045344784793894394,0.033694115328905316,12.781039640987284,1.8742801756086436,39852000.0,
DORM,2020-12-31,2020,annual,37083000.0,5470000.0,,37083000.0,155576000.0,-118493000.0,1220661000.0,367102000.0,853559000.0,922931000.0,322645000.0,600286000.0,1092748000.0,136335000.0,168642000.0,133373000.0,106870000.0,32307000.0,599000.0,151966000.0,-15450000.0,136516000.0,1184000.0,239360000.0,-38676000.0,36080500.0,227.6043405676127,281.5392320534224,-0.7026304242122365,0.04344515141894116,0.030379441958086645,28.441681901279708,3.6813634279858696,135917000.0,0.016601765496597885
DORM,2021-12-31,2021,annual,301868000.0,249425000.0,,52443000.0,58782000.0,243086000.0,1673119000.0,740383000.0,932736000.0,1076582000.0,665048000.0,411534000.0,1345249000.0,171928000.0,207121000.0,171551000.0,131532000.0,35193000.0,2162000.0,100338000.0,-19840000.0,80498000.0,2455000.0,235145000.0,-62649000.0,169475500.0,79.52266419981498,95.80064754856615,1.1736424602044215,0.3236371277617675,0.18042231305723025,0.2356700410945174,0.26666622497250453,78336000.0,0.01275700617493384
DORM,2022-12-31,2022,annual,848460000.0,267775000.0,482464000.0,98221000.0,46034000.0,802426000.0,2341786000.0,1299155000.0,1042631000.0,1269120000.0,678295000.0,590825000.0,1733749000.0,171783000.0,216460000.0,171048000.0,121549000.0,44677000.0,15582000.0,41688000.0,-37883000.0,3805000.0,,492957000.0,-19934000.0,575164000.0,11.024451289949942,13.891669875497369,3.707040561766608,0.8137682459086676,0.36231320880729495,0.1719129866492391,0.004484595620300309,-11777000.0,0.027091403495350892
DORM,2023-12-31,2023,annual,683803000.0,125302000.0,467239000.0,91262000.0,36814000.0,646989000.0,2292407000.0,1124204000.0,1168203000.0,1233709000.0,547151000.0,686558000.0,1929788000.0,216564000.0,271293000.0,214760000.0,129259000.0,54729000.0,48061000.0,208758000.0,-43968000.0,164790000.0,,-159100000.0,-15709000.0,766131500.0,4.5060235950146685,5.644763945818855,2.38483484645752,0.5853460400290018,0.2982903995669181,0.2938021739477423,0.24099046070286326,116729000.0,0.06273205056834238
DORM,2024-12-31,2024,annual,572780000.0,28125000.0,439513000.0,105142000.0,57137000.0,515643000.0,2424521000.0,1131051000.0,1293470000.0,1369760000.0,563802000.0,805958000.0,2009197000.0,295979000.0,352679000.0,292909000.0,190004000.0,56700000.0,39727000.0,231047000.0,-39421000.0,191626000.0,,-94425000.0,-80811000.0,628291500.0,7.450323457598107,8.877564376872153,1.4620745777321587,0.4428243407268819,0.23624460254211038,2.031537777777778,0.3345542791298579,151899000.0,0.06323020445127779
DORM,2025-12-31,2025,annual,633049000.0,37500000.0,402413000.0,96568000.0,49436000.0,583613000.0,2493078000.0,1016003000.0,1477075000.0,1521526000.0,492827000.0,1028699000.0,2130319000.0,304020000.0,359752000.0,357699000.0,204194000.0,55732000.0,28575000.0,113634000.0,-37969000.0,75665000.0,,-42085000.0,-40591000.0,602914500.0,10.639370078740157,12.589746281714786,1.6222647824056573,0.428582841087961,0.2539226610639539,1.3182933333333333,0.11952471293691326,47090000.0,0.04739477985684537
DRH,2018-12-31,2018,annual,1326185000.0,348219000.0,977966000.0,,43863000.0,934103000.0,3197580000.0,1306987000.0,1890593000.0,189018000.0,329021000.0,38606000.0,863704000.0,-506439000.0,236607000.0,104845000.0,87784000.0,743046000.0,40970000.0,219304000.0,-115171000.0,104133000.0,102709000.0,35976000.0,-33113000.0,,-12.36121552355382,5.775128142543324,3.9479094025113373,0.7014650958720359,0.41474646451378855,0.12596383310502873,0.07852071920584232,63163000.0,
DRH,2019-12-31,2019,annual,1268724000.0,75000000.0,1090099000.0,103625000.0,122524000.0,1146200000.0,3425766000.0,1504704000.0,1912490000.0,270999000.0,310980000.0,120648000.0,938091000.0,100985000.0,217609000.0,219095000.0,183487000.0,116624000.0,46584000.0,193289000.0,-199259000.0,-5970000.0,102052000.0,106000000.0,-43313000.0,1297454500.0,2.167804396359265,4.671324918426928,5.267245380475991,0.6633885667376038,0.3703475368720455,1.6336533333333334,-0.00470551514750253,-52554000.0,0.03590414923991554
DRH,2020-12-31,2020,annual,1153672000.0,55000000.0,1048699000.0,104973000.0,111796000.0,1041876000.0,3146773000.0,1427848000.0,1711109000.0,204341000.0,329176000.0,90654000.0,299488000.0,-368484000.0,-253768000.0,-199315000.0,-394375000.0,114716000.0,53995000.0,-83686000.0,-89636000.0,-173322000.0,28857000.0,-43276000.0,-11253000.0,1211198000.0,-6.824409667561811,-4.699842578016483,,0.6742247279395994,0.36662066186534586,2.0326545454545455,-0.1502350754807259,-227317000.0,0.04457982922693069
DRH,2021-12-31,2021,annual,1175828000.0,90000000.0,1067223000.0,108605000.0,38620000.0,1137208000.0,2965306000.0,1444342000.0,1515214000.0,196178000.0,358514000.0,-144864000.0,567134000.0,-155095000.0,-52132000.0,-30050000.0,-194584000.0,102963000.0,37043000.0,-2307000.0,-273759000.0,-276066000.0,9936000.0,16585000.0,-1482000.0,1164750000.0,-4.186890910563399,-1.4073374186755931,,0.7760144771629618,0.39652838526614115,0.4291111111111111,-0.23478433920607436,-313109000.0,0.03180339128568362
DRH,2022-12-31,2022,annual,1296668000.0,9545000.0,1185793000.0,110875000.0,67564000.0,1229104000.0,3207540000.0,1611362000.0,1589881000.0,283886000.0,314694000.0,-30808000.0,1001503000.0,151999000.0,260848000.0,162128000.0,109328000.0,108849000.0,39687000.0,206239000.0,-249599000.0,-43360000.0,16238000.0,103384000.0,-13115000.0,1236248000.0,3.829944314259077,6.5726308362940005,4.711954854934675,0.815575505336563,0.40425622127861227,7.078470403352541,-0.033439554303800204,-83047000.0,0.032102781966078006
DRH,2023-12-31,2023,annual,1289871000.0,82381000.0,1177005000.0,112866000.0,121595000.0,-121595000.0,3238687000.0,1589704000.0,1648983000.0,121595000.0,8349000.0,12027000.0,1074867000.0,152024000.0,263326000.0,261059000.0,86340000.0,111302000.0,65072000.0,237564000.0,-119013000.0,118551000.0,41726000.0,-9544000.0,-5455000.0,1293269500.0,2.3362429309073027,4.046686746987952,-0.4617660238639557,0.7822221332785116,0.3982697309125581,1.4760078173365219,0.09190919091909192,53479000.0,0.0503158854360982
DRH,2024-12-31,2024,annual,1180529000.0,295808000.0,1095294000.0,85235000.0,81381000.0,1099148000.0,3172251000.0,1573319000.0,1590235000.0,368136000.0,392790000.0,-24654000.0,1129883000.0,115307000.0,228895000.0,143150000.0,48047000.0,113588000.0,65516000.0,224409000.0,-81588000.0,142821000.0,35418000.0,-82382000.0,-32871000.0,1235200000.0,1.7599822944013677,3.4937267232431775,4.801974704558859,0.7423613491087795,0.37214236830566055,0.2751142633059282,0.12098050958510972,77305000.0,0.05304080310880829
DRH,2025-12-31,2025,annual,1185903000.0,,1098850000.0,87053000.0,68084000.0,1117819000.0,3003701000.0,1546616000.0,1447885000.0,68084000.0,360713000.0,-119705000.0,1120491000.0,161537000.0,274644000.0,161777000.0,101433000.0,113107000.0,62798000.0,243650000.0,-81563000.0,162087000.0,108131000.0,4192000.0,-37111000.0,1183216000.0,2.5723271441765663,4.373451383802032,4.070065248102999,0.8190588340924866,0.39481393121352626,,0.13667812628857504,99289000.0,0.053073994942597125
DV,2018-12-31,2018,annual,58645000.0,1903000.0,53372000.0,,30036000.0,28609000.0,401483000.0,108559000.0,292924000.0,71392000.0,15255000.0,,104304000.0,5038000.0,23664000.0,5063000.0,3177000.0,18626000.0,3058000.0,12058000.0,-1640000.0,10418000.0,,22939000.0,7000.0,,1.6474820143884892,7.7383911052975805,1.2089672075726843,0.200205514058254,0.1460709419825995,15.783499737256962,0.1776451530394748,7360000.0,
DV,2019-12-31,2019,annual,78084000.0,1836000.0,72730000.0,4883000.0,10920000.0,67164000.0,466271000.0,148253000.0,318018000.0,85235000.0,32010000.0,53225000.0,182663000.0,40562000.0,62375000.0,39104000.0,23307000.0,21813000.0,5202000.0,29433000.0,-5943000.0,23490000.0,,17729000.0,177000.0,68364500.0,7.7973856209150325,11.990580545943867,1.0767775551102203,0.2455332717016018,0.16746484340651682,5.947712418300654,0.3008298755186722,18288000.0,0.07609212383620154
DV,2020-12-31,2020,annual,26962000.0,1515000.0,22000000.0,4962000.0,33354000.0,-6392000.0,511334000.0,94639000.0,416695000.0,141935000.0,34020000.0,107915000.0,243917000.0,22240000.0,46835000.0,21355000.0,20453000.0,24595000.0,4931000.0,21216000.0,-9751000.0,11465000.0,421074000.0,-53906000.0,-260686000.0,52523000.0,4.510241330358953,9.49807341310079,-0.13647912885662433,0.06470440010079315,0.05272874481258825,22.015841584158416,0.4252280988057266,6534000.0,0.09388267996877558
DV,2021-12-31,2021,annual,4549000.0,1970000.0,0.0,4549000.0,221591000.0,-217042000.0,892194000.0,93128000.0,799066000.0,367824000.0,57033000.0,310791000.0,332741000.0,26993000.0,57278000.0,26684000.0,29308000.0,30285000.0,1172000.0,82749000.0,-9397000.0,73352000.0,12844000.0,-23918000.0,-1802000.0,15755500.0,23.031569965870307,48.87201365187713,-3.7892733684835362,0.005692896456613096,0.0050986668818665,112.48274111675127,16.12486260716641,72180000.0,0.07438672209704547
DV,2022-12-31,2022,annual,83752000.0,8887000.0,,83752000.0,267813000.0,-184061000.0,1037028000.0,160169000.0,876859000.0,445096000.0,68910000.0,376186000.0,452418000.0,60273000.0,94601000.0,59024000.0,43268000.0,34328000.0,905000.0,94862000.0,-39981000.0,54881000.0,,-1924000.0,-10244000.0,44150500.0,66.6,104.53149171270718,-1.9456559655817591,0.09551364586552684,0.08076156092217375,30.13536626533138,0.6552798739134588,53976000.0,0.02049806910454015
DV,2023-12-31,2023,annual,86391000.0,11963000.0,,86391000.0,310131000.0,-223740000.0,1243031000.0,169092000.0,1073939000.0,533002000.0,83855000.0,449147000.0,572543000.0,96943000.0,137828000.0,85727000.0,71466000.0,40885000.0,1066000.0,119741000.0,-17009000.0,102732000.0,6900000.0,-2314000.0,-4586000.0,85071500.0,90.94090056285178,129.29455909943715,-1.623327625736425,0.08044311641536438,0.06950027794962475,25.924182897266572,1.1891516477410842,101666000.0,0.012530635994428217
DV,2024-12-31,2024,annual,91669000.0,13560000.0,,91669000.0,310625000.0,-201151000.0,1276210000.0,192751000.0,1083459000.0,559051000.0,103482000.0,455569000.0,656849000.0,89908000.0,135123000.0,82420000.0,56231000.0,45215000.0,1118000.0,159664000.0,-27149000.0,132515000.0,,-2475000.0,-133821000.0,89030000.0,80.4186046511628,120.86135957066189,-1.4886510808670619,0.08460772396555846,0.07182908768933012,22.907448377581122,1.445581385201104,131397000.0,0.012557564865775582
DV,2025-12-31,2025,annual,99551000.0,16039000.0,,99551000.0,259038000.0,-159487000.0,1354082000.0,222750000.0,1131332000.0,519328000.0,121563000.0,397765000.0,748291000.0,84442000.0,141021000.0,79198000.0,50650000.0,56579000.0,1733000.0,211183000.0,-38529000.0,172654000.0,,-4552000.0,-142065000.0,95610000.0,48.72590882862089,81.37391806116561,-1.1309450365548392,0.08799450559163888,0.0735191812608099,16.150508136417482,1.7343271288083495,170921000.0,0.018125719067043196
DXC,2018-03-31,2018,annual,8010000000.0,1918000000.0,5473000000.0,771000000.0,2593000000.0,5417000000.0,33921000000.0,20084000000.0,13487000000.0,9620000000.0,9852000000.0,-235000000.0,21733000000.0,1624000000.0,3638000000.0,2638000000.0,1751000000.0,2014000000.0,320000000.0,3105000000.0,-763000000.0,2342000000.0,174000000.0,-1618000000.0,-132000000.0,,5.075,11.36875,1.489004947773502,0.5939052420849708,0.23613690634120457,1.3519290928050052,0.2923845193508115,2022000000.0,
DXC,2019-03-31,2019,annual,7412000000.0,2424000000.0,4825000000.0,482000000.0,2899000000.0,4513000000.0,29500000000.0,17766000000.0,11384000000.0,9089000000.0,9336000000.0,-387000000.0,20753000000.0,1849000000.0,3872000000.0,1880000000.0,1257000000.0,2023000000.0,334000000.0,1783000000.0,-558000000.0,1225000000.0,210000000.0,-1072000000.0,-1344000000.0,7711000000.0,5.5359281437125745,11.592814371257486,1.165547520661157,0.6510892480674632,0.2512542372881356,1.1959570957095709,0.16527253103076092,891000000.0,0.04331474516923875
DXC,2020-03-31,2020,annual,11493000000.0,1758000000.0,8070000000.0,1989000000.0,3679000000.0,7814000000.0,26006000000.0,20877000000.0,4785000000.0,8987000000.0,7895000000.0,1092000000.0,19577000000.0,-4845000000.0,-2813000000.0,1002000000.0,-5369000000.0,2032000000.0,383000000.0,2350000000.0,-585000000.0,1765000000.0,214000000.0,2522000000.0,-736000000.0,9452500000.0,-12.650130548302872,-7.344647519582246,,2.4018808777429466,0.4419364761978005,2.0927189988623436,0.15357173931958584,1382000000.0,0.040518381380587144
DXC,2021-03-31,2021,annual,6168000000.0,1288000000.0,4345000000.0,1456000000.0,2672000000.0,3496000000.0,20139000000.0,14764000000.0,5052000000.0,7446000000.0,6853000000.0,58000000.0,16265000000.0,1345000000.0,3087000000.0,1141000000.0,718000000.0,1742000000.0,361000000.0,124000000.0,-515000000.0,-391000000.0,53000000.0,-5355000000.0,1000000.0,8830500000.0,3.7257617728531858,8.551246537396121,1.1324910916747652,1.2209026128266034,0.306271413674959,2.0745341614906834,-0.0633916990920882,-752000000.0,0.04088103731385539
DXC,2022-03-31,2022,annual,6168000000.0,1288000000.0,3711000000.0,1846000000.0,2672000000.0,3496000000.0,20139000000.0,14764000000.0,5052000000.0,7446000000.0,6853000000.0,593000000.0,16265000000.0,1345000000.0,3087000000.0,1141000000.0,718000000.0,1742000000.0,204000000.0,1501000000.0,-254000000.0,1247000000.0,13000000.0,-3034000000.0,-628000000.0,6168000000.0,6.5931372549019605,15.132352941176471,1.1324910916747652,1.2209026128266034,0.306271413674959,2.0745341614906834,0.20217250324254216,1043000000.0,0.033073929961089495
DXC,2023-03-31,2023,annual,5365000000.0,817000000.0,3900000000.0,965000000.0,1858000000.0,3507000000.0,15845000000.0,12025000000.0,3497000000.0,6124000000.0,5187000000.0,937000000.0,14430000000.0,-685000000.0,866000000.0,-1141000000.0,-568000000.0,1551000000.0,200000000.0,1415000000.0,-267000000.0,1148000000.0,2000000.0,-306000000.0,-669000000.0,5766500000.0,-3.425,4.33,4.049653579676674,1.5341721475550472,0.3385926159671821,2.274173806609547,0.21397949673811742,948000000.0,0.03468308332610769
DXC,2024-03-31,2024,annual,4868000000.0,553000000.0,3576000000.0,1199000000.0,1224000000.0,3644000000.0,13871000000.0,10805000000.0,2811000000.0,5135000000.0,4394000000.0,741000000.0,13667000000.0,407000000.0,1840000000.0,-2000000.0,91000000.0,1433000000.0,298000000.0,1361000000.0,-407000000.0,954000000.0,,-533000000.0,-898000000.0,5116500000.0,1.3657718120805369,6.174496644295302,1.9804347826086957,1.7317680540732836,0.35094802105111383,2.213381555153707,0.19597370583401807,656000000.0,0.058242939509430276
DXC,2025-03-31,2025,annual,4547000000.0,1107000000.0,2841000000.0,949000000.0,1796000000.0,2751000000.0,13205000000.0,9715000000.0,3229000000.0,5363000000.0,4411000000.0,952000000.0,12871000000.0,895000000.0,2208000000.0,698000000.0,389000000.0,1313000000.0,265000000.0,1398000000.0,-576000000.0,822000000.0,,-300000000.0,-14000000.0,4707500000.0,3.3773584905660377,8.332075471698113,1.2459239130434783,1.4081759058532053,0.34433926542976145,1.6224028906955736,0.18077853529799867,557000000.0,0.056293149229952204
DXPE,2018-12-31,2018,annual,240386000.0,3407000.0,236979000.0,,40304000.0,200082000.0,699962000.0,391708000.0,306848000.0,385590000.0,143277000.0,242313000.0,1216197000.0,69643000.0,95807000.0,68451000.0,35632000.0,26164000.0,20937000.0,35840000.0,-9323000.0,26517000.0,90000.0,-3441000.0,-340000.0,,3.326312270143765,4.575965993217748,2.0883860260732514,0.783404161017833,0.34342721462022224,11.829762254182565,0.11031008461391262,5580000.0,
DXPE,2019-12-31,2019,annual,304127000.0,20103000.0,235419000.0,66208000.0,54203000.0,249924000.0,788220000.0,443272000.0,343802000.0,408481000.0,148171000.0,260310000.0,1264851000.0,67457000.0,92631000.0,67412000.0,37025000.0,25174000.0,19498000.0,41307000.0,-22120000.0,19187000.0,90000.0,-4341000.0,-267000.0,272256500.0,3.4596881731459637,4.750794953328547,2.6980600446934613,0.8845992751641933,0.38584024764659614,2.696264239168283,0.06308877541290316,-311000.0,0.07161628831634874
DXPE,2020-12-31,2020,annual,374340000.0,19191000.0,317139000.0,53901000.0,119328000.0,255012000.0,868131000.0,506995000.0,360338000.0,409425000.0,147139000.0,262444000.0,1005266000.0,-27742000.0,-3184000.0,-27668000.0,-29269000.0,24558000.0,20571000.0,107675000.0,-6672000.0,101003000.0,90000.0,85625000.0,-1142000.0,339233500.0,-1.3485975402265324,-0.15478100238199408,,1.0388579611364885,0.4312022033541021,6.217914647491011,0.26981620986269167,80432000.0,0.06063964791213132
DXPE,2021-12-31,2021,annual,376822000.0,21503000.0,317139000.0,58125000.0,48989000.0,327833000.0,906192000.0,547500000.0,358639000.0,404574000.0,181062000.0,223512000.0,1113921000.0,40271000.0,67414000.0,39857000.0,16496000.0,27143000.0,21089000.0,37089000.0,-5999000.0,31090000.0,90000.0,78357000.0,-33511000.0,375581000.0,1.9095737114135332,3.1966427995637536,4.862980983178568,1.0507000075284618,0.4158301993396543,2.278240245547133,0.08250579849371852,10001000.0,0.056150337743389574
DXPE,2022-12-31,2022,annual,471846000.0,22452000.0,409205000.0,58272000.0,46026000.0,425820000.0,1037280000.0,671888000.0,365392000.0,516114000.0,212901000.0,303213000.0,1480832000.0,95036000.0,123536000.0,97752000.0,48155000.0,28500000.0,29135000.0,5894000.0,-4916000.0,978000.0,90000.0,93035000.0,-47872000.0,424334000.0,3.261918654539214,4.240123562725245,3.44693044942365,1.2913419013005212,0.45488778343359554,2.049973276322822,0.002072710163909411,-28157000.0,0.06866053627566963
DXPE,2023-12-31,2023,annual,575971000.0,20938000.0,520697000.0,49774000.0,173120000.0,402851000.0,1177436000.0,796557000.0,380879000.0,648554000.0,224165000.0,424389000.0,1678600000.0,140077000.0,170182000.0,138722000.0,68812000.0,30105000.0,53146000.0,106222000.0,-12263000.0,93959000.0,90000.0,118145000.0,-56215000.0,523908500.0,2.635701652052836,3.2021600873066647,2.367177492331739,1.5122151654462441,0.4891739338698664,8.268220460406916,0.16313147710561818,40813000.0,0.10144137764514223
DXPE,2024-12-31,2024,annual,676359000.0,21516000.0,621684000.0,48080000.0,148320000.0,528039000.0,1349494000.0,926706000.0,422788000.0,661874000.0,243984000.0,417890000.0,1802040000.0,148899000.0,182304000.0,145382000.0,70489000.0,33405000.0,63927000.0,102211000.0,-25068000.0,77143000.0,90000.0,95035000.0,-29007000.0,626165000.0,2.3292036228823503,2.8517527805152754,2.896475118483412,1.5997592173855455,0.5011945217985407,6.893474623535973,0.1140562925901777,13216000.0,0.10209289883656864
DXPE,2025-12-31,2025,annual,981995000.0,35278000.0,818476000.0,76547000.0,303783000.0,678212000.0,1685155000.0,1186716000.0,498439000.0,910317000.0,272481000.0,637836000.0,2016365000.0,179752000.0,218602000.0,176870000.0,88677000.0,38850000.0,60530000.0,94264000.0,-40286000.0,53978000.0,90000.0,191317000.0,-17109000.0,829177000.0,2.9696348917891955,3.6114653890632744,3.102496774960888,1.9701407795136416,0.5827327456524771,8.611117410284029,0.05496769331819409,-6552000.0,0.07300009527519456
EAT,2018-06-30,2018,annual,1506700000.0,7100000.0,1499624000.0,,10900000.0,1495800000.0,1347300000.0,2065600000.0,-718300000.0,156300000.0,434300000.0,-278056000.0,3135400000.0,229208000.0,380600000.0,226100000.0,125882000.0,151392000.0,58986000.0,284451000.0,-101281000.0,183170000.0,70009000.0,166078000.0,-303200000.0,,3.8858034109788764,6.452378530498763,3.93011035207567,,1.1183106954650042,1.5352112676056338,0.12157031924072477,124184000.0,
EAT,2019-06-30,2019,annual,1228800000.0,19400000.0,1206600000.0,,13400000.0,1215400000.0,1258300000.0,2036500000.0,-778200000.0,177000000.0,421600000.0,-244600000.0,3217900000.0,233400000.0,381000000.0,230700000.0,154900000.0,147600000.0,61600000.0,212700000.0,-167600000.0,45100000.0,60300000.0,-306500000.0,-167700000.0,1367750000.0,3.788961038961039,6.185064935064935,3.1900262467191602,,0.9765556703488835,0.6907216494845361,0.036702473958333336,-16500000.0,0.04503747029793456
EAT,2020-06-30,2020,annual,2399600000.0,129500000.0,1118600000.0,1191100000.0,43900000.0,2355700000.0,2356000000.0,2835100000.0,-479100000.0,224400000.0,497900000.0,-273500000.0,3078500000.0,64500000.0,226800000.0,62600000.0,24400000.0,162300000.0,59600000.0,245000000.0,-104500000.0,140500000.0,57400000.0,-53600000.0,-32400000.0,1814200000.0,1.082214765100671,3.8053691275167787,10.38668430335097,,1.0185059422750424,0.338996138996139,0.05855142523753959,80900000.0,0.03285194576121706
EAT,2021-06-30,2021,annual,2043800000.0,119200000.0,917900000.0,1125900000.0,23900000.0,2019900000.0,2274900000.0,2578200000.0,-303300000.0,207200000.0,571600000.0,-364400000.0,3337800000.0,201400000.0,351600000.0,199300000.0,131600000.0,150200000.0,56200000.0,369700000.0,-94000000.0,275700000.0,1500000.0,-321600000.0,-4200000.0,2221700000.0,3.583629893238434,6.2562277580071175,5.744880546075085,,0.8984131170600905,0.200503355704698,0.13489578236618063,219500000.0,0.025295944546968537
EAT,2022-06-30,2022,annual,2273200000.0,133000000.0,989100000.0,1151100000.0,13500000.0,2259700000.0,2484400000.0,2752500000.0,-268100000.0,201200000.0,558000000.0,-356800000.0,3804100000.0,161300000.0,325700000.0,159500000.0,117600000.0,164400000.0,46100000.0,252200000.0,-150300000.0,101900000.0,1100000.0,96900000.0,-100900000.0,2158500000.0,3.4989154013015185,7.065075921908893,6.9379797359533315,,0.9149895346965062,0.10150375939849623,0.04482667605138131,55800000.0,0.021357424137132267
